-117.2136819,32.8725561,"Shake Shack-San Diego,CA","4309 La Jolla Village Dr [ste 2350], San Diego,CA 92122, none listed|Hours: 11AM-10PM, Sun-Thur|11AM–11PM, Fri & Sat"
-117.1595286,32.766444,"Shake Shack-San Diego,CA","675 Camino De La Reina, San Diego,CA 92108, none listed|Hours:11AM-11PM, 7 days a week"
-122.4351293,37.7977763,"Shake Shack-San Francisco,CA","3060 Fillmore St, San Francisco,CA 94123, (415) 405-4618|Hours: 11AM-10PM,Sun-Thur|11AM-11PM,Fri & Sat"
-122.406416,37.784101,"Shake Shack-San Francisco,CA","845 Market St [ste 8], San Francisco,CA 94103, (628) 267-2633|Hours: 10AM-7PM, Mon-Fri|10AM-8PM, Sat|11AM-7PM, Sun"
-122.4194637,37.6372543,"Shake Shack-San Mateo,CA","33 Hillside Shopping Center, San Mateo,CA 94403, (650) 398-1756|Hours: 11AM-10PM,Sun-Thur|11AM-11PM,Fri & Sat"
-121.947089,37.3246,"Shake Shack-Santa Clara,CA","2855 Stevens Creek Blvd [ste 1748], Santa Clara,CA 95050, none listed|Hours: 11AM-7PM, 7 days a week"
-118.497436,34.020228,"Shake Shack-Santa Monica,CA","501 Wilshire Blvd, Santa Monica Blvd, Santa Monica,CA 90401, (424) 328-5141|Hours: 11AM-10PM, Sun-Thur|11Am-11PM, Fri & Sat"
-118.8215798,34.1587618,"Shake Shack-Thousand Oaks,CA","120 Promemade Way [ste A], Thousand Oaks,CA 91362, (805) 309-5941|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-118.3770981,34.0886803,"Shake Shack-West Hollywood,CA","8520 Santa Monica Blvd, West Hollywood,CA 90069, (323) 480-3010|Hours:11AM–11:30PM, 7 days a week"
-105.255995,40.016766,"Shake Shack-Boulder,CO","1680 29th St, Boulder,CO 80301, (720) 704-7980|Hours: 11AM-8PM, 7 days a week"
-104.87887,39.423936,"Shake Shack-Castle Rock,CO","6489 Promenade Pkwy, Castle Rock,CO 80108, (303) 856-9016|Hours: 10:30AM-10PM, Mon-Thur|10:30AM-10:30PM, Fri|10:30AM-5pm, Sat|Sun Closed"
-104.957823,39.72081,"Shake Shack-Denver,CO","260 N Josephine St [ste 101], Denver,CO 80206, (720) 583-7932|Hours: 11AM-10PM, 7 days a week"
-104.9807439,39.7622106,"Shake Shack-Denver,CO","2995 Larimer St, Denver,CO 80205, (720) 543-8609|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-104.673882,39.849526,"Shake Shack-Denver,CO","8500 Pena Blvd [DIA Concourse B], Denver,CO 80249, (720) 868-5936|Hours: not listed"
-105.057705,39.747894,"Shake Shack-Edgewater,CO","5507 West 20th Ave, Edgewater,CO 80214, (720) 902-5460|Hours:11AM-10PM, 7 days a week"
-104.9505081,39.6168861,"Shake Shack-Greenwood Village,CO","7979 East Arapahoe Rd, 39300 W 7 Mile Rd, Greenwood Village,CO 80112, (720) 712-7525|Hours: 10:30AM-9PM, Mon-Thur|10:30AM-9:30PM, Fri|10:30AM-5PM, Sat|Sun Closed"
-105.0068082,39.5533226,"Shake Shack-Highlands Ranch,CO","1509 Park Central Dr [ste 100], Highlands Ranch,CO 80129, (720) 452-1007|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-104.876034,39.562885,"Shake Shack-Lone Tree,CO","8515 Park Meadows Center Dr, Lone Tree,CO 80124, (720) 580-5982|Hours: 10:30AM-8PM, Mon-Fri|10:30AM-5PM, Sat|Sun Closed"
-73.481203,41.380288,"Shake Shack-Danbury,CT","7 Backus Ave, Danbury,CT 06810, (203) 298-1079|Hours: 11AM-9PM, Mon-Thur|11AM-10PM, Fri|11AM-6PM, Sat|Sun Closed"
-73.476298,41.069942,"Shake Shack-Darien,CT","1340 Post Rd, Darien,CT 06820, (203) 614-1411|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-72.928381,41.307049,"Shake Shack-New Haven,CT","986 Chapel Street, New Haven,CT 06510, (203) 747-8483|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-72.757668,41.726036,"Shake Shack-West Hartford,CT","1445 New Britain Ave [unit 1385], West Hartford,CT 06110, (860) 900-0559|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-73.299958,41.138211,"Shake Shack-Westport,CT","1849 Post Road East [just off I-95 Exit 19], Westport,CT 06880, (203) 682-6570|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-77.041848,38.906367,"Shake Shack-Washington,DC","1216 18th Street NW [SW corner of Connecticut], Washington,DC 20036, (202) 683-9922|Hours: 11AM-11PM, Sun-Thur|11AM-12AM, Frid & Sat"
-77.032359,38.909044,"Shake Shack-Washington,DC","1400 14th St NW, Washington,DC 20005, (202) 602-0493|Hours: 11AM-11PM, Sun-Thur|11AM-12AM, Fri & Sat"
-76.994948,38.891742,"Shake Shack-Washington,DC","50 Massachusetts Avenue NE, Washington,DC 20002, (202) 684-2428|Hours: Breakfast is available from 8AM-11AM on weekdays.|8AM-10PM, Mon-Frid|10:30AM-10PM, Sat & Sun"
-77.0065031,38.8765273,"Shake Shack-Washington,DC","54 M St SE [Navy Yard], Washington,DC 20003, (202) 769-5760|Hours: 10:30AM-10PM, Mon-Thur|10:30AM-11PM, Fri|11AM-11PM, Sat|11AM-10PM, Sun"
-77.028215,38.897343,"Shake Shack-Washington,DC","800 F Street NW [Corner of 9th Street NW], Washington,DC 20004, (202) 800-9930|Hours: 11AM-11PM, Sun-Thur|11AM-12AM, Fri & Sat"
-77.025383,38.8849103,"Shake Shack-Washington,DC","975 Wharf St SW, Washington,DC 20024, (202) 869-8345|Hours: 7AM-11PM, 7 days a week"
-75.6508844,39.6726497,"Shake Shack-New Castle,DE","2120 Fashion Center Blvd, New Castle,DE 19702, (302) 597-7417|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-80.1446381,25.9686108,"Shake Shack-Aventura,FL","19565 Biscayne Blvd [ste FH5], Aventura,FL 33180, (786) 204-3807|Hours: 11AM-10:30PM, Mon-Sat|11AM-9PM, Sun"
-80.112114,26.365782,"Shake Shack-Boca Raton,FL","1400 Glades Road [University Commons], Boca Raton,FL 33431, (561) 923-0847|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-80.281982,25.709953,"Shake Shack-Coral Gables,FL","1450 South Dixie Highway (US1), Coral Gables,FL 33146, (786) 470-3701|Hours: 11AM-11PM, Sun-Thur|11AM-12AM, Fri & Sat"
-80.145296,26.071596,"Shake Shack-Fort Lauderdale,FL","100 Terminal Dr [Fort Lauderdale Airport-Gate D9], Fort Lauderdale,FL 33130,none listed|Hours:6AM -9PM daily"
-80.11713,26.15558,"Shake Shack-Fort Lauderdale,FL","2400 N Federal Hwy, Fort Lauderdale,FL 33305, (754) 216-4398|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-80.31248,25.690538,"Shake Shack-Miami,FL","7535 N Kendall Dr, Miami,FL 33156, (786) 743-4115|Hours: 10:30AM-6PM, Mon|11AM-9PM, Tue-Fri|11Am-6PM, Sat|Sun Closed"
-80.3373933,25.6452033,"Shake Shack-Miami,FL","8810 SW 136th St, Miami,FL 33176, (786) 605-5301|Hours:11AM-10PM, Sun-Thur|11AM-11PM, Fri & Sat"
-80.192992,25.765065,"Shake Shack-Miami,FL","901 South Miami Ave [ste 109], Miami,FL 33130, (786) 292-5777|Hours: 11AM-10PM, Sun-Thur|11AM-11PM, Fri & Sat"
-80.140806,25.790793,"Shake Shack-Miami Beach,FL","1111 Lincoln Road [at Lenox Avenue], Miami Beach,FL 33139, (305) 434-7787|Hours: 11AM-11PM, Sun-Thur|11AM-12AM, Fri & Sat"
-81.307981,28.431179,"Shake Shack-Orlando,FL","1 Jeff Fuqua Blvd, Orlando,FL 32827, (none listed)|Hours not listed"
-81.484674,28.394722,"Shake Shack-Orlando,FL","11637 Daryl Carter Pkwy, Orlando,FL 32821, (321) 667-3512|Hours: 11AM-10:30PM, Mon-Fri|11AM-6PM, Sat|Sun Closed"
-81.4281393,28.4869878,"Shake Shack-Orlando,FL","4068 Conroy Rd, Orlando,FL 32839, (407) 627-1101|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-81.46848,28.44814,"Shake Shack-Orlando,FL","8001 S Orange Blossom Trail [Florida Mall ste 100A], Orlando,FL 32809, (407) 627-1029|Hours: 11AM-10PM, Mon-Fri|11AM -10:30PM, Sat|11AM-9PM, Sun"
-81.492358,28.387444,"Shake Shack-Orlando,FL","8200 Vineland Ave, Orlando,FL 32821, (407) 887-7037|Hours: 11AM-6PM, Mon|11AM-9PM, Tues-Fri|11AM-6PM, Sat|Sun Closed"
-81.4703487,28.443922,"Shake Shack-Orlando,FL","8359 International Dr, Orlando,FL 32819, (407) 205-0362|Hours: 11AM-11PM, Sun-Thur|11AM-12AM, Fri & Sat"
-80.085331,26.849055,"Shake Shack-Palm Beach Gardens,FL","3101 PGA Blvd [ste L215], Palm Beach Gardens,FL 33410, (561) 788-7008|Hours:11AM-7PM daily"
-82.453114,27.383034,"Shake Shack-Sarasota,FL","190 N Cattlemen Rd [unit 1], Sarasota,FL 34243, (941) 413-1351|Hours: 11AM-10PM, Sun-Thur|11AM-11PM, Fri & Sat"
-80.321834,26.154805,"Shake Shack-Sunrise,FL","2606 Sawgrall Mills Circle [ste 1301A], Sunrise,FL 33323, (754) 218-8812|Hours: 11AM-10PM,Sun-Thur|11AM-12AM,Fri & Sat"
-82.5054092,27.9648685,"Shake Shack-Tampa,FL","1011 Gramercy Lane, Tampa,FL 33607. (813) 588-5240|Hours: 11AM-9PM, Sun-Thur|11AM-10PM, Fri-Sat"
-81.3652,28.602839,"Shake Shack-Winter Park,FL","119 N Orlando Avenue, Winter Park,FL 32789, (321) 203-5130|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-84.294243,34.070172,"Shake Shack-Alpharetta,GA","11780 Haynes Bridge Rd, Alpharetta,GA 30009, (770) 450-0950|Hours: 11AM-9:30PM, Mon-Thur|11AM-10:30PM, Fri-Sat|Sun Closed"
-84.380318,33.837627,"Shake Shack-Atlanta,GA","3035 Peachtree Road NE [Ste A146] [Buckhead Atlanta], Atlanta,GA 30305, (470) 809-9201|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-84.362472,33.846595,"Shake Shack-Atlanta,GA","3393 Peachtree Rd NE, Atlanta,GA 30336, (470) 826-4675|Hours: 9AM-8PM, Mon|10:30AM-8PM, Tues-Fri|9AM-6PM, Sat|Sun Closed"
-84.36557,33.75355,"Shake Shack-Atlanta,GA","670 DeKalb Ave NE [ste 103], Atlanta,GA 30312, (470) 377-8697|Hours: 11AM-10PM, Sun-Thru|11AM-11PM, Fri & Sat"
-84.4043808,33.6408501,"Shake Shack-Atlanta Intl Airport,GA","6000 N Terminal Pkwy [Concourse A near Gate A28], Atlanta,GA 30320, none listed|Hours:6AM-10:30PM, 7 days a week"
-84.340357,33.923898,"Shake Shack-Dunwoody,GA","4400 Ashford Dunwoody Rd [Perimeter Mall ste 3025], Dunwoody,GA 30346, none listed|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-87.6249695,41.8816643,"Shake Shack-Chicago,IL","12 S Michigan Ave, Chicago,IL 60603, (312) 646-6005|Hours:11AM-11PM, 7 days a week"
-87.6520489,41.8853573,"Shake Shack-Chicago,IL","185 N Morgan St, Chicago,IL 60607, (312) 800-8926|Hours:11AM-11PM, 7 days a week"
-87.6354179,41.8781498,"Shake Shack-Chicago,IL","316 W Jackson Blvd [ste L1-20], Chicago,IL 60606, (312) 604-5820|Hours: 10:30AM-9PM,Mon-Fri|11AM-9PM,Sat|11AM-8PM,Sun"
-87.655687,41.9462857,"Shake Shack-Chicago,IL","3519 North Clark St [ste C105], Chicago,IL 60657, (312) 766-5882|Hours: 11AM-10PM, Sun-Thur|11AM-11PM, Fri & Sat"
-87.62606,41.892593,"Shake Shack-Chicago,IL","66 E Ohio Street, Chicago,IL 60611, (312) 667-1701|Hours: 11AM-11PM, Sun-Thur|11AM-12AM, Fri & Sat"
-87.9482922,41.8510496,"Shake Shack-Oak Brook,IL","1950 Spring Rd, Oak Brook,IL 60523, (630) 413-1017|Hours: 11AM-10PM, Mon-Sat|11AM-9PM, Sun"
-87.723135,41.719014,"Shake Shack-Oak Lawn,IL","4071 W 95th St, Oak Lawn,IL 60453, (708) 330-6530Hours: 11AM-9PM, Mon-Thur|11AM-10PM, Fri-Sat|Sun Closed"
-88.042307,42.0503601,"Shake Shack-Schaumburg,IL","1765 E Golf Rd, Schaumburg,IL 60173, (708) 852-6305|Hours: 11AM-10PM,Mong-Thur|11AM-11PM,Fri & Sat|11AM-9PM,Sun"
-87.747554,42.0588874,"Shake Shack-Skokie,IL","4999 Old Orchard Center [Old Orchard], Skokie,IL 60077, (847) 380-1240|Hours: 10:30AM-9:30PM, Mon-Thur|10:30AM-10:30PM, Fri & Sat|10:30AM-9:00PM, Sun"
-87.9411992,42.2405912,"Shake Shack-Vernon Hills,IL","864 E Townline Rd, Vernon Hills,IL 60061, (224) 294-2020|Hours: 11AM-10PM, Mon-Sat|11AM-9PM, Sun"
-86.001887,39.956475,"Shake Shack-Fishers,IN","9701 E 116th St, Fishers,IN 46037, (463) 215-6946|Hours: 11AM-9PM, Sun-Thur|11AM-10PM, Fri & Sat"
-86.154864,39.771409,"Shake Shack-Indianapolis,IN","167 New York St, Indianapolis,IN 46204, (463) 215-6170|Hours: 11AM-10:30PM, Mon-Fri|11AM-3PM, Sat|Sun Closed"
-86.297512,39.714898,"Shake Shack-Indianapolis,IN","7800 Col H Weir Memorial Dr, Indianapolis,IN 46241, (none listed)|No hours listed"
-86.110128,39.914559,"Shake Shack-Indianapolis,IN","8702 Keystone Crossing, Indianapolis,IN 46240, (463) 219-6164|Hours: 11AM-8PM, Mon-Thur|11AM-9PM, Fri|11AM-4PM, Sat|Sun Closed"
-94.646259,38.913509,"Shake Shack-Leawood,KS","5200 W 119th St, Leawood,KS 66209, (none listed)|Hours: 11AM-10PM,Sun-Thur|11AM-11PM,Fri & Sat"
-84.3322601,37.9127808,"Shake Shack-Lexington,KY","115 Summit at Fritz Farm [ste 110], Lexington,KY 40515, (859) 721-1295|Hours: 11AM-9PM, Sun-Thur|11AM-10PM, Fri & Sat"
-91.0906717,30.3909383,"Shake Shack-Baton Rouge,LA","6651 Bluebonnet Blvd, Baton Rouge,LA 79836, (225) 338-4666|Hours: 11AM-10PM, Mon-Fri|11AM-4PM, Sat|Sun Closed"
-90.25721,29.98569,"Shake Shack-Kenner,LA","900 Arline Dr [Louis Armstrong Int's Airport], Kenner,LA 70062, (none listed)|Hours: 6AM-9Pm Daily"
-90.15953,30.00388,"Shake Shack-Metairie,LA","3501 Veterans Memorial, Metairie,LA 70002, (504) 380-0279|Hours: 11AM-10PM, Sun-Thur|11AM-11PM, Fri & Sat"
-90.06499,29.951231,"Shake Shack-New Orleans,LA","333 Canal St [space 1.21B], New Orleans,LA 70130, (504) 677-8001|Hours: 11AM-10PM,Sun-Thur|11AM-11PM,Fri & Sat"
-71.0755997,42.3514519,"Shake Shack-Boston,MA","234-236 Newbury St, Boston,MA 02116, (617) 933-5050|Hours:11AM-10PM, 7 days a week"
-71.05863,42.3568,"Shake Shack-Boston,MA","322 Washington St, Boston,MA 02108, (857) 504-8932|11AM-10PM,Sun-Sat"
-71.0445895,42.3512851,"Shake Shack-Boston,MA","77 Seaport Blvd, Boston,MA 02210, (617) 337-4699|Hours:11AM-10PM, 7 days a week"
-71.081617,42.347324,"Shake Shack-Boston,MA","800 Boylston St, Boston,MA 02199, (617) 915-8055|Hours: 11AM-9PM, Mon-Fri|11AM-5PM, Sat|Sun Closed"
-71.213681,42.482456,"Shake Shack-Burlington,MA","75 Middlesex Tpke [Burlington Mall-ste 1550], Burlington,MA 01803, (781) 253-5399|Hours: 11AM-9PM, Sun-Thur|11AM-10PM, Fri & Sat"
-71.120802,42.372191,"Shake Shack-Cambridge,MA","92 Winthrop Street [Harvard Square], Cambridge,MA 02138, (617) 758-8495|Hours:11AM-10PM, 7 days a week"
-71.170713,42.321693,"Shake Shack-Chestnut Hill,MA","49 Boylston Street [THE STREET], Chestnut Hill,MA 02467, (617) 651-3406|Hours:11AM-10PM, 7 days a week"
-71.1768633,42.2312193,"Shake Shack-Dedham,MA","226 Legacy Place, Dedham,MA 02026, (781) 489-7330|Hours: 11AM-10PM, Mon-Sat|11AM-9PM, Sun"
-71.0672431,42.3943085,"Shake Shack-Everett,MA","1 Broadway, Everett,MA 02149, (617) 272-9692|Hours: 11AM-12PM, Mon-Thur|11AM-3AM, Fri|11AM-12AM, Sat|Sun Closed"
-71.0791616,42.394449,"Shake Shack-Somerville,MA","355 Assembly Row, Somerville,MA 02145, (617) 604-3025|Hours: 11AM-10PM, 7 days a week"
-71.1795649,42.364917,"Shake Shack-Watertown,MA","106 Arsenal Yards Blvd, Watertown,MA 02472, (617) 505-4716|Hours: 11AM-10PM,Sun-Sat"
-71.132198,42.504263,"Shake Shack-Woburn,MA","300 Mishawum Rd [unit 700], Woburn,MA 01801, (781) 208-6166|Hours: 11AM-10PM, 7 days a week"
-76.62266,39.27777,"Shake Shack-Baltimore,MD","1101 Russell St, Baltimore,MD 21230, none listed|Hours:Open two hours before game/event until the end of the game/event."
-76.6093216,39.2870369,"Shake Shack-Baltimore,MD","400 E Pratt St [Inner Harbor], Baltimore,MD 21202, (443) 973-3630|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-76.86137,39.215712,"Shake Shack-Columbia,MD","10300 Little Patuxent Pkwy [ste 3040], Columbia,MD 21044, none listed|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-77.01466,38.78584,"Shake Shack-National Harbor,MD","101 MGM National Ave, National Harbor,MD 20745, (240) 672-0155|Hours: 10:30AM-11:00PM, Sun-Thur|10:30AM-1:00AM, Fri & Sat"
-77.1584412,39.0404969,"Shake Shack-Potomac,MD","7997 Tuckerman Lane, Potomac,MD 20854, (301) 679-6470|Hours: 11AM-10PM, Sun–Thur|11AM-11PM, Fri & Sat"
-76.601771,39.401562,"Shake Shack-Towson,MD","1 East Joppa Rd [ste 100], Towson,MD 21286, (410) 498-4790|Hours: 11AM-9PM, 7 days a week"
-83.698913,42.257075,"Shake Shack-Ann Arbor,MI","3030 Washtenaw Ave [#107], Ann Arbor,MI 48104, none listed|Hours: 11AM-10PM, 7 days a week"
-83.04539,42.33098,"Shake Shack-Detroit,MI","660 Woodward Ave [Downtown Detroit], Detroit,MI 48226, (313-672-0501|Hours: 11AM-9:30PM, Mon-Thur|11AM-1PM, Fri- Sat"
-83.432265,42.425427,"Shake Shack-Livonia,MI","39300 W 7 Mile Rd, Livonia,MI 48152, (734) 339-2939|Hours: 11AM-10PM, Mon-Fri|11Am-5PM, Sat|Sun Closed"
-83.192652,42.681691,"Shake Shack-Rochester,MI","66 N Adams, Rochester,MI 48309, (248) 873-4547|Hours: 11Am-9PM, Mon-Thur|11Am-10PM, Fri|11AM-6PM, Sat|Sun Closed"
-82.98856,42.62628,"Shake Shack-Sterling Heights,MI","13883 Lakeside Circle, Sterling Heights,MI 48313, (586) 544-4958|Hours: 11AM-10PM, Mon-Fri|11AM-6PM, Sat|Sun Closed"
-83.184123,42.562855,"Shake Shack-Troy,MI","2800 W Big Beaver Rd [ste X337], Troy,MI 48084, (947) 209-4240|Hours: 12PM-6PM, Sun|11AM-9PM, Mon-Sat"
-83.1639907,42.5621327,"Shake Shack-Troy,MI","850 West Big Beaver Rd, Troy,MI 48084, (248) 817-1529|Hours:11AM-10PM, Mon-Sun"
-93.242645,44.8554524,"Shake Shack-Bloomington,MN","332 North Garden [Mall of America], Bloomington,MN 55425, (952) 466-6056|Hours: 11AM-9:30PM, Mon-Sat|11AM-7PM, Sun"
-93.326418,44.883428,"Shake Shack-Edina,MN","6603 France Ave S, Edina,MN 55435, (612) 389-1151|Hours: 11AM-10PM, Mon-Thur|11AM-11PM, Fri & Sat|11AM-9PM, Sun"
-93.437398,45.09372,"Shake Shack-Maple Grove,MN","12351 Elm Creek Blvd N, Maple Grove,MN 55369, (763) 319-8570|11AM-9PM, Mon-Thur|11AM-10PM, Fri|11AM-6PM, Sat|Sun Closed"
-93.1695693,45.0147236,"Shake Shack-Roseville,MN","1630 County Rd B2 W, Roseville,MN 55113, (747) 271-2744|Hours: 11AM-10PM, Mon-Fri|11AM-6PM, Sat|Sun Closed"
-93.211102,44.88348,"Shake Shack-St Paul,MN","4300 Glumack Dr, St Paul,MN 55111, (612) 726-5360|Hours: 6AM-9PM, 7 day a week"
-90.602705,38.667863,"Shake Shack-Chesterfield,MO","17312 Chesterfield Airport Rd, Chesterfield,MO 63005, (314) 347-4751|Hours: 11AM-8PM, Mon-Fri|11AM-4PM, Sat|Sun Closed"
-94.589725,39.042212,"Shake Shack-Kansas City,MO","239 West 47th St, Kansas City,MO 64112, (816) 708-4030|Hours:11AM-10PM, Sun-Sat"
-94.416512,38.928562,"Shake Shack-Lee's Summit,MO","2051 NW Lowenstein Dr, Lee's Summit,MO 64081, (816) 327-5395|Hours: 11AM-9PM, Mon-Fri|11AM-4PM, Sat|Sun Closed"
-90.20268,38.626841,"Shake Shack-St Louis,MO","1401 Clark Ave, St Louis,MO 63103, (314) 622-5400|Hours: none listed"
-90.2619336,38.641399,"Shake Shack-St Louis,MO","60 North Euclid, St Louis,MO 63108, (314) 627-5518|Hours: 11AM-10PM, Sun-Thur|11AM-11PM, Fri & Sat"
-90.353394,38.653947,"Shake Shack-St Louis,MO","8885 Ladue Rd [Ladue Crossing-ste H], Saint Louis,MO 63124, (314) 582-6352|Hours:11AM-10PM, Sun-Sat"
